Linux 6.5.0-35-generic (workflow0-full1-487-samtools-sort-markduplicate-zf8nn) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177064     0         0        19    0.00    0.00    0.00    0.00    11      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        20    0.00    0.00    0.00    0.00     4      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        21    0.00    0.00    0.00    0.00    79      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        22    0.00    0.00    0.00    0.00     1      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        42   93.00    7.00    0.00  100.00    87  29500.00      0.00 8079748 6636688   3.38      0.00  22176.00      0.00       0  |__samtools
 1718177064     0         0        43   91.00    8.00    0.00   99.00    85  29590.00      0.00 8079748 6636688   3.38      0.00  22004.00      0.00       0  |__samtools
 1718177064     0         0        44   95.00    5.00    0.00  100.00     2  29461.00      0.00 8079748 6636688   3.38      0.00  21896.00      0.00       0  |__samtools
 1718177064     0         0        45   95.00    4.00    0.00   99.00    93  30376.00      0.00 8079748 6636688   3.38      0.00  22420.00      0.00       0  |__samtools
 1718177064     0         0        46   92.00    8.00    0.00  100.00    69  47842.00      0.00 8079748 6636688   3.38      0.00  22320.00      0.00       0  |__samtools
 1718177064     0         0        47   91.00    9.00    0.00  100.00    83  64675.00      0.00 8079748 6636688   3.38      0.00  21932.00      0.00       0  |__samtools
 1718177064     0         0        48   88.00   11.00    0.00   99.00     0  72191.00      0.00 8079748 6636688   3.38      0.00  20264.00      0.00       0  |__samtools
 1718177064     0         0        49   88.00   12.00    0.00  100.00    89  82461.00      0.00 8079748 6636688   3.38      0.00  21624.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177065     0        13         0  747.00   53.00    0.00  800.00    47 316953.00      0.00 8079748 6636688   3.38      0.00 176236.00      0.00       0  samtools
 1718177065     0         0        42   96.00    4.00    0.00  100.00    15  29476.00      0.00 8079748 6636688   3.38      0.00  22024.00      0.00       0  |__samtools
 1718177065     0         0        43   92.00    8.00    0.00  100.00    85  30403.00      0.00 8079748 6636688   3.38      0.00  22496.00      0.00       0  |__samtools
 1718177065     0         0        44   94.00    7.00    0.00  101.00    11  30377.00      0.00 8079748 6636688   3.38      0.00  22340.00      0.00       0  |__samtools
 1718177065     0         0        45   96.00    4.00    0.00  100.00    93  30537.00      0.00 8079748 6636688   3.38      0.00  22368.00      0.00       0  |__samtools
 1718177065     0         0        46   96.00    4.00    0.00  100.00    69  38672.00      0.00 8079748 6636688   3.38      0.00  22392.00      0.00       0  |__samtools
 1718177065     0         0        47   93.00    8.00    0.00  101.00    83  47554.00      0.00 8079748 6636688   3.38      0.00  22184.00      0.00       0  |__samtools
 1718177065     0         0        48   91.00   10.00    0.00  101.00     0  51851.00      0.00 8079748 6636688   3.38      0.00  20484.00      0.00       0  |__samtools
 1718177065     0         0        49   92.00    9.00    0.00  101.00    89  58068.00      0.00 8079748 6636688   3.38      0.00  21956.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177066     0        13         0  755.00   45.00    0.00  800.00    47 279790.00      0.00 8079748 6636688   3.38      0.00 178204.00      0.00       0  samtools
 1718177066     0         0        42   95.00    6.00    0.00  101.00    15  29620.00      0.00 8079748 6636688   3.38      0.00  22200.00      0.00       0  |__samtools
 1718177066     0         0        43   97.00    3.00    0.00  100.00    85  30526.00      0.00 8079748 6636688   3.38      0.00  22604.00      0.00       0  |__samtools
 1718177066     0         0        44   95.00    4.00    0.00   99.00    43  30066.00      0.00 8079748 6636688   3.38      0.00  22208.00      0.00       0  |__samtools
