Linux 6.5.0-35-generic (workflow0-full1-487-picard-validate-sam-nq6l7) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718181693     0         7         0  484.00   61.00    0.00  545.00    46 143596.00      0.00 33427716  269864   0.14   9732.00    688.00      0.00       0  java
 1718181695     0         0        19    0.00    0.00    0.00    0.00    80      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__VM Periodic Tas
 1718181695     0         0        20    0.00    0.00    0.00    0.00    20      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__VM Thread
 1718181695     0         0        21    0.00    0.00    0.00    0.00    22      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Reference Handl
 1718181695     0         0        22    0.00    0.00    0.00    0.00    74      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Finalizer
 1718181695     0         0        23    0.00    0.00    0.00    0.00    16      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Signal Dispatch
 1718181695     0         0        24    0.00    0.00    0.00    0.00    20      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Service Thread
 1718181695     0         0        25    0.00    0.00    0.00    0.00    20      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Monitor Deflati
 1718181695     0         0        26   13.00    1.00    0.00   14.00    54   5060.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181695     0         0        27    0.00    0.00    0.00    0.00    50      0.00      0.00 33404512 1089956   0.55      0.00      0.00      0.00       0  |__C1 CompilerThre
 1718181695     0         0        28    0.00    0.00    0.00    0.00    56      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Notification Th
 1718181695     0         0        29    0.00    0.00    0.00    0.00    78      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__Common-Cleaner
 1718181695     0         0        48    0.00    0.00    0.00    0.00    82      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__GC Thread#1
 1718181695     0         0        49    0.00    0.00    0.00    0.00     5      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__GC Thread#2
 1718181695     0         0        50    0.00    0.00    0.00    0.00    80      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__GC Thread#3
 1718181695     0         0        51    0.00    0.00    0.00    0.00    46      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__GC Thread#4
